,ds,yhat,yhat_lower,yhat_upper
7160,2012-08-09,97330193.34438162,96076524.7766872,98526219.98445474
7161,2012-08-10,97349727.74730109,96051725.5178674,98661349.19138484
7162,2012-08-11,97365193.8746751,95974936.55784278,98606308.36271633
7163,2012-08-12,97380541.47341755,96051459.23580769,98665109.7769451
7164,2012-08-13,97395784.64103748,96092318.94133124,98726047.99121898
7165,2012-08-14,97410924.06410758,96083216.44012617,98679221.58289091
7166,2012-08-15,97425966.3297229,96043727.70797804,98640828.83915347
7167,2012-08-16,97440919.35465366,96096760.30671805,98761972.30061978
7168,2012-08-17,97459807.25241788,96228121.73458713,98780874.999186
7169,2012-08-18,97474664.04428299,96287944.70262864,98703321.50831214
7170,2012-08-19,97489459.14520185,96155379.89088158,98819001.97146699
7171,2012-08-20,97504224.48518817,96250066.46151611,98791645.75798537
7172,2012-08-21,97518976.16796581,96239968.10201526,98819163.51427129
7173,2012-08-22,97533733.27926111,96246917.24287462,98825729.65036434
7174,2012-08-23,97548512.90560776,96307161.63118899,98861343.64753836
7175,2012-08-24,97567344.69714186,96386168.85399623,98845228.48808916
7176,2012-08-25,97582264.39030656,96363573.15871851,98803060.34919238
7177,2012-08-26,97597239.22772391,96357553.00729103,98868034.32558352
7178,2012-08-27,97612295.13812666,96379727.57918246,98703750.79276477
7179,2012-08-28,97627438.57662761,96336498.07005204,98882124.33049305
7180,2012-08-29,97642675.63222864,96292421.60551375,98984587.07043572
7181,2012-08-30,97658007.45423104,96321197.77758513,98869913.4758517
7182,2012-08-31,97677445.31835167,96468615.06816801,98948266.8943897
7183,2012-09-01,97693004.73272017,96429326.78290984,98898425.90850493
7184,2012-09-02,97708631.50268309,96385536.60057808,99037853.05015822
7185,2012-09-03,97724329.59696504,96549458.20194651,99054902.93069094
7186,2012-09-04,97740083.69373932,96554106.86978449,98942671.82979381
7187,2012-09-05,97755878.99108827,96397959.73168476,98936967.9618519
7188,2012-09-06,97771697.31110013,96488413.86709607,99069282.97626688
7189,2012-09-07,97791532.79670301,96683514.94904947,99160532.21082082
7190,2012-09-08,97807386.58111084,96524241.59689772,99135268.19739617
7191,2012-09-09,97823193.33055253,96510329.60523374,99092634.03206569
7192,2012-09-10,97838949.48720862,96675726.4938561,99012488.81494038
7193,2012-09-11,97854636.07841945,96562537.29674186,99041937.1776617
7194,2012-09-12,97870238.6676975,96592643.63983048,99112455.98521152
7195,2012-09-13,97885743.4716822,96718509.48777041,99186303.40032636
7196,2012-09-14,97905152.941052,96717718.10311754,99128412.80111665
7197,2012-09-15,97920480.1882528,96680491.22333121,99198780.95239896
7198,2012-09-16,97935675.16970038,96698229.76607378,99128181.296369
7199,2012-09-17,97950752.46016617,96593469.49203697,99168499.86502212
7200,2012-09-18,97965713.49967729,96649431.38369451,99202033.30108178
7201,2012-09-19,97980565.9057797,96813975.73305176,99188470.7326217
7202,2012-09-20,97995318.89514156,96694913.50841138,99288507.72829682
7203,2012-09-21,98013998.13426213,96678263.28023009,99307843.21934131
7204,2012-09-22,98028639.42513393,96839724.13231371,99381954.72887617
7205,2012-09-23,98043214.15702625,96782996.5874267,99293350.73195669
7206,2012-09-24,98057756.38539658,96752899.81178194,99405069.52866472
7207,2012-09-25,98072284.44060603,96876547.3047461,99323093.97703922
7208,2012-09-26,98086819.6799771,96793943.62927209,99367461.29046646
7209,2012-09-27,98101381.44553906,96855154.528513,99399183.86904931
7210,2012-09-28,98120001.56267811,96821887.61128506,99311495.05443206
7211,2012-09-29,98134717.79757579,96823003.78598568,99314777.63383056
7212,2012-09-30,98149499.2128116,96884767.58202884,99347971.28714983
7213,2012-10-01,98164373.28623816,96782735.29429312,99347609.45914774
7214,2012-10-02,98179347.69563702,96926754.66879793,99476736.25387743
7215,2012-10-03,98194429.3782282,97018466.23823993,99430275.90636761
7216,2012-10-04,98209619.91872573,96942053.08395156,99382328.89629464
7217,2012-10-05,98228930.588552,96997708.02078503,99543476.163707
7218,2012-10-06,98244376.43790102,96948596.36202526,99536216.24849868
7219,2012-10-07,98259902.36072803,96953425.19162628,99465867.12990627
7220,2012-10-08,98275510.97594184,97025988.09780607,99606242.75835001
7221,2012-10-09,98291185.20361331,97011025.10171808,99604129.57452644
7222,2012-10-10,98306908.12043676,97050992.84842324,99608449.60497367
7223,2012-10-11,98322659.12293003,96983335.88171746,99643430.14634404
7224,2012-10-12,98342429.69619566,97098852.68917266,99599359.53361504
7225,2012-10-13,98358218.16633831,97055587.2185867,99769313.45119408
7226,2012-10-14,98373956.33496839,97141992.05648094,99627356.1401779
7227,2012-10-15,98389637.82006381,97148454.59515435,99572133.67957959
7228,2012-10-16,98405240.96626285,97154498.95197213,99650311.7698048
7229,2012-10-17,98420748.89687417,97254471.51964289,99736849.28755625
7230,2012-10-18,98436145.72833903,97055856.55066162,99696365.10437974
7231,2012-10-19,98455432.24170612,97247570.08364752,99770937.52947882
7232,2012-10-20,98470620.39058831,97200689.2282246,99737464.44070809
7233,2012-10-21,98485659.55004606,97257922.69185181,99805157.29086393
7234,2012-10-22,98500564.34119351,97236184.89470932,99759874.60810684
7235,2012-10-23,98515336.90934743,97295302.87054512,99803225.69530335
7236,2012-10-24,98529986.24656938,97228740.9093336,99752836.05519268
7237,2012-10-25,98544523.6011785,97244275.68096344,99857636.62858516
7238,2012-10-26,98562977.2932735,97240953.13069582,99742215.78451036
7239,2012-10-27,98577386.3421175,97331677.67839193,99702789.9833827
7240,2012-10-28,98591725.83732183,97381050.90428893,99766837.37294784
7241,2012-10-29,98606033.9163783,97313939.26512614,99855442.5960894
7242,2012-10-30,98620333.25352272,97292764.05616063,100014700.82212465
7243,2012-10-31,98634649.67649174,97388336.68876259,99893244.22253253
7244,2012-11-01,98649006.97720268,97410353.33634917,99917906.26638493
7245,2012-11-02,98667441.25582337,97420617.02237034,99968448.45318365
7246,2012-11-03,98681994.22082245,97388439.28173926,99932190.40968777
7247,2012-11-04,98696638.3894097,97407435.88386305,100023631.6555616
7248,2012-11-05,98711404.05868475,97470546.08407633,99895645.48498905
7249,2012-11-06,98726300.95523372,97483894.53097,100013754.83682202
7250,2012-11-07,98741337.17732769,97449879.86549698,99971012.01468337
7251,2012-11-08,98756514.48817873,97539710.61984116,100070468.1404359
7252,2012-11-09,98775843.28714363,97478711.60001183,99996143.88006073
7253,2012-11-10,98791336.66419621,97498521.80528563,100039411.60612614
7254,2012-11-11,98806936.46058434,97528661.47958252,100060657.02735682
7255,2012-11-12,98822641.18086731,97606742.02956043,100020801.8184728
7256,2012-11-13,98838428.63603796,97634948.0964627,100183310.53010331
7257,2012-11-14,98854275.90175802,97586780.07605806,100081606.79524489
7258,2012-11-15,98870155.61883089,97584981.76105987,100088300.00358836
7259,2012-11-16,98890051.93121319,97624683.32012205,100160696.91364957
7260,2012-11-17,98905955.43599702,97602612.93939663,100138001.8162523
7261,2012-11-18,98921790.03905103,97549517.5475223,100186930.53099754
7262,2012-11-19,98937541.53486359,97660171.66934046,100149209.95052886
7263,2012-11-20,98953180.76707742,97748322.16278929,100217963.37514767
7264,2012-11-21,98968683.93472369,97745151.8073369,100259746.93472014
7265,2012-11-22,98984029.05711292,97774562.94887339,100264445.85136028
7266,2012-11-23,99003211.88387288,97669698.05686864,100243316.01917388
7267,2012-11-24,99018240.62148328,97748535.63828015,100370340.21617378
7268,2012-11-25,99033062.37282094,97687706.67784348,100224065.7447756
7269,2012-11-26,99047691.11702552,97734337.83267446,100228398.2731721
7270,2012-11-27,99062130.10071297,97722059.31610994,100282355.96043725
7271,2012-11-28,99076391.22552621,97848773.72802657,100270975.75703123
7272,2012-11-29,99090490.4699006,97841439.82554762,100385282.09593178
7273,2012-11-30,99108462.66073622,97770253.78898503,100294967.60113649
7274,2012-12-01,99122354.99901389,97829049.97579415,100352213.74632618
7275,2012-12-02,99136152.2711287,97888130.5813102,100398658.04771721
7276,2012-12-03,99149903.61007793,97868433.07201532,100334940.5334335
7277,2012-12-04,99163643.71485886,97927362.86435452,100445193.49455619
7278,2012-12-05,99177411.14979407,97989421.78643857,100553851.61175063
7279,2012-12-06,99191242.79668583,97931704.45137139,100508756.10132393
7280,2012-12-07,99209187.80774868,97995530.70467497,100443298.36647335
7281,2012-12-08,99223300.49183053,97954253.84927954,100496196.8974871
7282,2012-12-09,99237565.08948399,97942939.06786379,100453200.9221192
7283,2012-12-10,99252022.31932597,97991923.16481477,100493490.23803768
7284,2012-12-11,99266690.61621849,98016493.79450577,100492321.90365958
7285,2012-12-12,99281584.6885601,97976402.32210784,100483018.0726372
7286,2012-12-13,99296710.466265,98107970.43609026,100551113.00569941
7287,2012-12-14,99316079.77905887,98074717.6940825,100583905.20679222
7288,2012-12-15,99331704.18239005,98179572.38192464,100509794.1514372
7289,2012-12-16,99347520.8647146,98042484.68013239,100557460.22409667
7290,2012-12-17,99363520.49070421,98103509.97511026,100638048.38242283
7291,2012-12-18,99379669.86760707,98168557.60919863,100634076.47652143
7292,2012-12-19,99395932.02419364,98189575.05247109,100668037.73924942
7293,2012-12-20,99412262.73243845,98195388.86766736,100661392.2613889
7294,2012-12-21,99432626.76768674,98147954.20085745,100718853.12330718
7295,2012-12-22,99448993.27947307,98174755.82266518,100658697.58650227
7296,2012-12-23,99465263.16161907,98207935.31641649,100730637.7414692
7297,2012-12-24,99481398.23230803,98229173.02230036,100694454.44879839
7298,2012-12-25,99497345.07005581,98100919.41396476,100683462.95087269
7299,2012-12-26,99513056.05744769,98250252.61830807,100808174.7648167
7300,2012-12-27,99528486.63010669,98255515.84075813,100801992.49600425
7301,2012-12-28,99547611.99983488,98219215.33786386,100878991.05072735
7302,2012-12-29,99562422.70402132,98241389.4889991,100769129.33707881
7303,2012-12-30,99576851.85729173,98352343.38164525,100796810.48735322
7304,2012-12-31,99590903.91134295,98455432.46239832,100906784.7158817
7305,2013-01-01,99604577.77230728,98303395.14858364,100823911.11959094
7306,2013-01-02,99617886.8391653,98373586.26995187,100836241.32275379
7307,2013-01-03,99630854.98037347,98335168.381188,100925745.43264717
7308,2013-01-04,99647531.74499771,98434588.34503092,100991462.70597778
7309,2013-01-05,99659986.19482939,98404164.12280817,100933205.00109597
7310,2013-01-06,99672232.27405567,98384842.637793,100883715.05464286
7311,2013-01-07,99684355.56823887,98370598.95693327,100869077.40450619
7312,2013-01-08,99696434.35181883,98541637.0797286,100957197.03280199
7313,2013-01-09,99708557.54030609,98434962.6358395,100908981.1508607
7314,2013-01-10,99720818.61838134,98372108.51316532,100987595.42960052
7315,2013-01-11,99737328.89422081,98531834.62311964,101104444.0100241
7316,2013-01-12,99750209.51908241,98424193.62935223,101019293.0449086
7317,2013-01-13,99763515.23838882,98456137.60054179,100964838.57870579
7318,2013-01-14,99777359.77147941,98518405.34888865,101012606.79031016
7319,2013-01-15,99791835.75914593,98584454.83737259,101005967.83170283
7320,2013-01-16,99807031.92838284,98474519.2169831,101046913.93734185
7321,2013-01-17,99823026.5712343,98581632.83148918,101156434.83809797
7322,2013-01-18,99843900.70535637,98581201.6373563,101093139.1426133
7323,2013-01-19,99861730.36371715,98575977.56597325,101057854.16547975
7324,2013-01-20,99880510.97882816,98611288.07160296,101078347.74694544
7325,2013-01-21,99900283.74852864,98629435.2400588,101133312.85827297
7326,2013-01-22,99921056.9031612,98640744.03336422,101182452.17223214
7327,2013-01-23,99942824.49557373,98723593.64418992,101241296.1863684
7328,2013-01-24,99965561.77477384,98682079.11969587,101211669.70445266
7329,2013-01-25,99993240.46760218,98841934.80378693,101329762.9332269
7330,2013-01-26,99990842.24178714,98716982.61396205,101194634.55972224
7331,2013-01-27,99989228.8848931,98780507.00143994,101172687.28198798
7332,2013-01-28,99988327.78158812,98770056.54415262,101190171.64452976
7333,2013-01-29,99988036.79599993,98719409.65531702,101278448.11605284
7334,2013-01-30,99988245.49681485,98735782.49479109,101344102.80333516
7335,2013-01-31,99988832.85126235,98686631.15946545,101208187.673686
7336,2013-02-01,99993684.65554948,98801646.6654137,101305197.74365947
7337,2013-02-02,99994690.047008,98659664.03494525,101146674.09882313
7338,2013-02-03,99995669.96168664,98707085.61415851,101231022.54646993
7339,2013-02-04,99996507.32584748,98702640.31054556,101335085.67119919
7340,2013-02-05,99997071.80826677,98707423.93887411,101176201.4551303
7341,2013-02-06,99997241.66985974,98716930.8903513,101188640.2572568
7342,2013-02-07,99996901.69674283,98740509.89964451,101277264.78948008
7343,2013-02-08,99999960.47852977,98746597.39209302,101134909.16507751
7344,2013-02-09,99998346.3810818,98735274.15864861,101246652.70514576
7345,2013-02-10,99995935.09102732,98734083.17047513,101387163.74703602
7346,2013-02-11,99992678.54335546,98769071.80586264,101180247.01132639
7347,2013-02-12,99988528.09049605,98713824.8209837,101221988.12731682
7348,2013-02-13,99983454.4887585,98760326.26994579,101345859.66499515
7349,2013-02-14,99977443.73441087,98756049.97696649,101246003.50561695
7350,2013-02-15,99974512.06297152,98766833.23964064,101231981.34489168
7351,2013-02-16,99966699.51697768,98668031.42684092,101116914.12713714
7352,2013-02-17,99957995.01839921,98720159.73586984,101168469.54197524
7353,2013-02-18,99948462.81714691,98657455.23187603,101273173.93241814
7354,2013-02-19,99938163.23397635,98755072.1722817,101215933.15462017
7355,2013-02-20,99927170.33175611,98660389.26106158,101187357.76123618
7356,2013-02-21,99915565.60220887,98634154.44087508,101199436.00247616
7357,2013-02-22,99907451.03187053,98603984.90872689,101194919.06624447
7358,2013-02-23,99894940.99679466,98737346.26667424,101159053.06530409
7359,2013-02-24,99882085.95943426,98638400.99190119,101170116.25228935
7360,2013-02-25,99868997.86851418,98653930.23518844,101077699.01597424
7361,2013-02-26,99855770.20097466,98619411.60308439,101141906.23110422
7362,2013-02-27,99842495.29169634,98625425.89398411,101145284.00508395
7363,2013-02-28,99829258.04060675,98517241.76969859,101027073.74164845
7364,2013-03-01,99820149.35418916,98588063.46745978,101066447.8397983
7365,2013-03-02,99807258.75525916,98590547.64707436,101096366.27462043
7366,2013-03-03,99794599.11035141,98612818.35516347,101015562.6874361
7367,2013-03-04,99782233.34374338,98526112.63541918,101063089.66619158
7368,2013-03-05,99770196.03863952,98526017.66563612,101076316.29878083
7369,2013-03-06,99758512.5269944,98524828.57853428,100963879.2209203
7370,2013-03-07,99747194.50890455,98508416.9174318,101002723.72062406
7371,2013-03-08,99740255.50682178,98490379.21008602,101047325.16275698
7372,2013-03-09,99729705.53499377,98500572.15095682,100951078.62985986
7373,2013-03-10,99719477.87975912,98462362.78901418,100908134.5712286
7374,2013-03-11,99709557.80718023,98459899.92136137,100965302.56772189
7375,2013-03-12,99699906.04853727,98495773.99708919,100932312.04664089
7376,2013-03-13,99690479.61899856,98439095.4496083,100806170.42287841
7377,2013-03-14,99681228.969238,98396914.93106149,100928855.43703698
7378,2013-03-15,99676114.74011567,98416145.36014344,100994426.29138936
7379,2013-03-16,99667103.47255465,98470017.45767285,100938386.638424
7380,2013-03-17,99658095.1474772,98423202.89437361,100972194.02446362
7381,2013-03-18,99649052.35945539,98451481.2009965,100829814.97217517
7382,2013-03-19,99639923.96991767,98406173.34036383,100947506.04793866
7383,2013-03-20,99630665.798672,98426095.37173122,100894878.13264965
7384,2013-03-21,99621237.36484954,98390101.38860174,100789297.56732357
7385,2013-03-22,99615617.9661521,98293797.98584867,100701740.58308116
7386,2013-03-23,99605801.4740919,98349868.90548083,100858136.68255804
7387,2013-03-24,99595722.75159676,98402710.98875757,100864532.08131608
7388,2013-03-25,99585385.5331294,98400159.80436106,100849514.98814888
7389,2013-03-26,99574784.65353505,98235349.30323488,100870887.6633302
7390,2013-03-27,99563925.2274389,98274932.59327301,100801537.5136261
7391,2013-03-28,99552817.83480257,98367763.8262216,100755847.04698683
7392,2013-03-29,99545493.0462066,98345916.5917798,100901743.26278219
7393,2013-03-30,99533994.70915574,98351420.04562475,100756525.87543298
7394,2013-03-31,99522304.94311985,98166643.79812184,100786297.2315971
